lsoa11,ah3h,ah3g,ah3e,ah3r,ah3ahah
S01012855,-0.671710482,0.207443357,-0.519606783,1.186101588,21.42697572
S01012856,0.165324787,-0.023632297,-0.418510344,0.328251772,16.48903287
S01012857,-0.444276456,0.004705963,-0.519606783,1.297841522,21.64471825
S01012858,-0.433544488,0.418890856,-0.333006853,1.371165665,26.78820997
S01012859,-0.05117519,-0.09993755,-0.157416556,1.018309876,21.26345692
S01012860,-0.361206856,0.094799277,-0.735268211,0.723051645,16.75924213
S01012861,-0.666747361,0.141996321,-0.686470658,1.079993196,19.44014241
S01012862,-0.141463351,0.339426219,-0.689164359,1.956752493,32.10226691
S01012863,-1.047386809,0.657706792,-0.686470658,2.37695081,36.20506896
S01012864,0.019499294,0.066859226,-0.197527231,0.872151123,21.29887243
S01012865,0.369847027,-0.268295659,-0.744318348,0.273761515,15.54019334
S01012866,0.149977765,-0.147445783,-0.755725441,0.579519292,16.67960836
S01012867,0.090920528,-0.356893409,-0.694969549,1.173669747,20.66939167
S01012868,-0.232462282,0.130280684,-0.689164359,1.795792924,28.15258197
S01012869,-0.126381579,-0.509147513,-0.289143927,0.874501166,17.33278275
S01012870,0.243232318,-0.030733093,-0.799981172,-0.060719803,13.76275481
S01012871,-0.250300572,0.510150093,-0.818573156,0.278895458,17.74662354
S01012872,-0.863582438,0.492250658,-0.755725441,0.696204098,18.95712687
S01012873,-0.066509905,-0.068240883,-0.755725441,0.718837017,16.90837554
S01012874,0.35461006,-0.056484034,-0.923563151,-0.248706483,13.39644175
S01012875,0.155244423,-0.24693928,-0.923563151,-0.071527016,11.71377966
S01012876,-0.245974187,-0.052568993,-0.895906793,0.740455895,16.05434645
S01012877,-0.321489695,0.201908614,-0.799981172,0.187558614,13.72527501
S01012878,0.256631374,0.411039106,-0.762643373,-0.097215088,17.56250394
S01012879,-0.417369491,0.697556485,-0.657080399,0.366271712,20.55520241
S01012880,-0.348671525,0.261937506,-0.657080399,0.33211056,15.38018459
S01012881,-0.391946431,0.454577712,-0.667482879,0.429915132,17.85130312
S01012882,0.465801213,0.432925281,-1.015067725,-0.247802565,18.36034433
S01012883,0.489649767,0.547745008,-1.015067725,-0.177651189,20.18427053
S01012884,0.395803175,0.515164114,-1.130076451,-0.189333053,18.87325785
S01012885,0.509255531,0.538286494,-1.015067725,0.255183139,22.60622717
S01012886,0.45937343,0.37412849,-1.099002249,-0.310564308,17.32939997
S01012887,0.228456838,0.751899721,-0.816252312,-0.165194486,21.46232756
S01012888,0.122107621,0.647640254,-0.866204004,-0.066526141,19.49636704
S01012889,0.578136834,0.625484842,-1.143659134,-0.389848041,20.98571736
S01012890,0.495114799,0.596809564,-1.091069946,-0.282007616,20.36427141
S01012891,0.438073931,0.591677521,-1.065888983,-0.172275227,20.3112449
S01012892,0.515993337,0.168493926,-1.106636147,-0.469154416,15.32810934
S01012893,0.171135944,0.215994153,-1.099002249,-0.359292415,13.44720833
S01012894,1.003433748,0.355990276,-1.573946361,-0.682583945,20.07286269
S01012895,1.079765579,0.037311455,-1.69309605,-0.858885768,17.51119976
S01012896,0.454867378,-0.466870035,-1.15178378,-0.272967797,11.94628005
S01012897,0.873677028,-0.571540168,-1.161988596,-0.697240727,13.82540353
S01012898,0.354476329,0.8000676,-1.134747493,-0.631832182,21.2236216
S01012899,0.923887399,-0.151208303,-0.618966185,-0.681485915,16.76176892
S01012900,0.794780622,0.355209329,-1.000634321,-0.481208745,19.45614932
S01012901,1.011997238,-0.672604708,-1.001107149,-0.867211052,14.49309279
S01012902,1.022714994,-0.834430789,-1.001107149,-0.833282451,14.3387524
S01012903,1.001977653,-0.42671103,-0.844902264,-0.760539637,15.55413112
S01012904,0.649205522,-0.164450979,-0.728490413,-0.417278276,14.89563114
S01012905,0.971299468,-0.640908208,-0.748306687,-0.727378481,14.93865146
S01012906,0.125078993,-0.360103844,-0.838366826,-0.180915638,10.64618536
S01012907,0.009665959,-0.165298717,-0.848654433,0.249737706,13.12598555
S01012908,0.092605484,-0.231762285,-0.833436996,0.258919291,13.42329815
S01012909,0.264857889,-0.116216547,-0.833436996,-0.050412863,13.4099528
S01012910,0.34760296,-0.073349792,-0.831283173,-0.080341914,14.15278459
S01012911,0.339477723,0.101958432,-0.81939004,0.092455081,16.22589731
S01012912,-0.0792585,-0.125382556,-0.81939004,0.573591079,15.21659395
S01012913,0.116082457,-0.063445798,-0.81939004,0.473950915,15.94067109
S01012914,0.400058162,-0.118058237,-0.81939004,-0.046789266,14.50203021
S01012915,0.511811,-0.252471745,-0.806490016,-0.28232886,13.68929252
S01012916,0.137012717,-0.695856065,-1.002870081,0.285587044,12.07103421
S01012917,0.409574577,-1.080038862,-1.104378516,-0.127170435,11.07387122
S01012918,0.316520951,-0.651931174,-0.84576773,-0.11761254,11.42481755
S01012919,0.443878292,-0.31874743,-0.84576773,-0.167569244,13.2478987
S01012920,0.606175991,-1.771369047,-0.957437073,-0.523129192,11.150341
S01012921,0.26180108,-0.047832276,-0.84576773,-0.242548935,12.87434711
S01012922,0.378630117,-0.253967189,-0.839789106,-0.339096019,12.34820298
S01012923,0.304909483,-0.742052952,-1.15178378,-0.029034875,11.17330653
S01012924,0.596349317,-0.196832614,-0.9582984,-0.34039885,14.18395703
S01012925,0.693745464,-0.163315301,-0.9582984,-0.480911743,14.70409462
S01012926,0.608357854,-0.310155197,-0.881256409,-0.331052676,13.91552319
S01012927,0.296762399,-0.264058542,-0.989955661,0.072916799,13.32349645
S01012928,-0.073252355,0.231095028,-0.871779216,0.641977419,18.28579505
S01012929,0.41014413,-0.15868013,-0.879078284,-0.045415047,14.26632869
S01012930,-0.542321168,0.845488308,-0.799160688,1.401622305,31.44168748
S01012931,-0.063141194,-0.038958606,-0.803097416,0.619801602,16.21164038
S01012932,0.255599459,-0.072367545,-0.787109053,0.12718307,14.62197882
S01012933,0.30216611,-0.158657487,-0.800118696,0.007216185,13.8203089
S01012934,-0.394389628,-0.110976747,-0.886427904,0.935984894,16.8388099
S01012935,-0.033538881,-0.157074605,-0.787109053,0.295742831,13.31833455
S01012936,-0.150852927,-0.212210758,-0.787109053,0.562682718,14.37356064
S01012937,0.313481717,-0.326678764,-0.787109053,-0.071891319,12.75814095
S01012938,0.476904073,-0.575382604,-0.787109053,-0.226360758,12.50498892
S01012939,0.503648937,-0.370526668,-0.787109053,-0.249354066,13.28390889
S01012940,0.569381423,-0.605073865,-0.787109053,-0.379548023,12.61719103
S01012941,0.663102941,-0.746447685,-0.725407159,-0.510656183,12.7815812
S01012942,0.362937619,0.004485243,-0.814918703,-0.170912248,14.36071732
S01012943,0.398312974,-0.024525422,-0.791064367,-0.252061716,14.15899023
S01012944,0.232056263,-0.267122748,-0.770816342,0.098752495,13.33249219
S01012945,0.71951464,0.799030291,-0.956988579,-0.659934193,24.30489527
S01012946,0.222294036,-0.138396031,-0.770816342,0.085470279,13.80994111
S01012947,0.525967972,-0.292148902,-0.950446166,-0.353757748,13.12230619
S01012948,0.671806451,0.297874338,-1.447607371,-0.491276658,17.40618462
S01012949,0.572555776,0.215834632,-1.410843138,-0.453162803,16.00571537
S01012950,0.083467471,0.603513293,-1.36553867,-0.125580542,17.78978252
S01012951,0.707740979,-0.102871727,-1.36553867,-0.622583161,14.36058327
S01012952,1.128731041,-0.341225418,-1.36475411,-0.976688115,15.9029888
S01012953,0.718462901,0.550250419,-1.477376196,-0.526378925,20.42864093
S01012954,0.684151858,0.853944727,-1.477376196,-0.507668065,24.79710236
S01012955,0.198628505,0.636758044,-1.159781905,-0.296331145,18.47575283
S01012956,-0.083667518,0.401047915,-1.117303926,0.126636199,15.93031507
S01012957,0.17677192,0.337194461,-0.845587553,-0.012499579,16.48963264
S01012958,0.58738183,-0.447892609,-1.437508857,-0.205615174,13.11599195
S01012959,0.532290962,-0.013557785,-1.326543615,-0.129843588,15.15421003
S01012960,0.573372713,0.006661431,-1.305246014,-0.215074743,15.29470181
S01012961,0.654429305,0.186755865,-1.500612852,-0.347527167,16.65081245
S01012962,0.589972295,0.354412436,-1.286308801,-0.424393459,17.64543352
S01012963,0.742728782,0.31491139,-1.583721454,-0.309561986,18.62479477
S01012964,0.820753676,0.36441732,-1.583330012,-0.416884124,19.4103394
S01012965,0.554724185,0.142369156,-1.344886879,-0.028470298,16.98242719
S01012966,0.437513039,0.407323165,-1.344886879,0.06451702,19.04641243
S01012967,0.515167336,-0.020048815,-1.356627876,-0.118833284,15.00789863
S01012968,0.355703837,-0.035446311,-1.326543615,0.089531169,14.75059949
S01012969,0.293895924,-0.075161062,-1.133300202,0.171911538,14.67834737
S01012970,0.72353993,-0.251961112,-1.420292107,-0.512446065,13.95715902
S01012971,0.569567793,-0.033013052,-1.103167437,-0.158042035,15.43379601
S01012972,0.520998727,0.379034298,-1.074485355,-0.158042035,18.52239518
S01012973,0.754119711,0.122305688,-1.063963613,-0.509110295,16.8351216
S01012974,-0.429445253,0.003291282,-1.131878617,0.025815586,10.36844438
S01012975,0.441345573,0.138087953,-1.103167437,-0.010328276,16.34624773
S01012976,-0.025217447,-0.032002798,-1.110871493,0.356417711,14.01369475
S01012977,0.415364612,0.36215535,-1.133300202,-0.176379393,17.36577193
S01012978,0.114362455,0.106269681,-1.103167437,0.249126167,15.19029662
S01012979,0.636351407,0.395468734,-1.074485355,-0.30213745,19.07280071
S01012980,0.056880339,0.204547375,-1.089104661,-0.136328501,13.50636212
S01012981,-0.329566033,0.042075072,-1.063963613,0.008197559,10.98404646
S01012982,-0.194966887,0.149606473,-1.073552151,-0.011073555,12.27840252
S01012983,-0.165772611,0.359245229,-1.110871493,0.120241884,15.02729891
S01012984,-0.612801462,0.420335729,-1.073500412,0.125570114,14.10345046
S01012985,-0.5456459,0.363038411,-1.073500412,0.416319624,15.57219826
S01012986,-0.263573966,0.736114876,-0.933284395,0.095080406,19.55121413
S01012987,-0.498732744,0.29917426,-0.91161535,0.224878059,14.01830498
S01012988,-0.510965134,0.160365873,-0.91161535,0.354304693,13.5737565
S01012989,0.05032502,0.405597395,-0.814918703,0.176827862,17.4906774
S01012990,-0.651210712,-0.170833786,-1.001146309,0.265110286,10.28081263
S01012991,-0.258458383,-0.046424041,-1.001146309,0.306102043,12.55956506
S01012992,-0.695247126,0.194591718,-0.91161535,0.443935921,13.98956668
S01012993,-0.707431955,-0.055667458,-0.922696158,0.808212094,15.06272963
S01012994,-0.075019114,0.074650734,-0.947016909,0.227992536,13.85791886
S01012995,0.721863707,-0.206781211,-1.501268195,-0.507822004,14.10074675
S01012996,0.753253779,-0.284713035,-1.427135577,-0.524515336,14.01367295
S01012997,0.756692037,-0.287038456,-1.254736324,-0.488156336,14.29205775
S01012998,0.459356954,0.104510131,-1.300516339,-0.283606225,14.78983635
S01012999,0.145800863,-0.402078723,-1.168242181,-0.155396761,10.31071863
S01013000,-0.106596917,-0.238746841,-0.952962502,0.051917363,10.75444337
S01013001,1.575833054,-2.180470525,-2.270833992,-2.165478149,17.01647594
S01013002,1.529974377,-1.044987138,-1.91971194,-1.910065891,17.03875655
S01013003,1.100826484,-0.642795003,-2.037451013,-1.998784908,13.62955345
S01013004,0.753290134,-0.387797608,-2.028433671,-1.959968035,11.67081716
S01013005,1.267272014,-0.590982287,-2.043867788,-1.936580155,15.17475569
S01013006,1.180773926,-1.259833284,-1.66160032,-1.293202363,13.9983589
S01013007,0.729621735,-0.928200395,-1.640574214,-1.257601223,10.76660255
S01013008,0.296177567,-0.908914185,-1.560398352,-1.158247679,7.453685393
S01013009,0.313784264,-0.444678027,-2.101357262,-1.982022895,7.917170264
S01013010,1.373943243,-1.079826271,-2.221593371,-2.069465963,15.35667928
S01013011,1.090920796,-0.727324231,-2.056534075,-2.234162614,13.31741008
S01013012,0.244002976,-0.449720495,-2.018990346,-2.204390938,7.332444398
S01013013,0.820381913,-0.591776706,-2.124394781,-2.237295877,11.52649615
S01013014,1.260781269,-0.683016068,-2.204176641,-2.375260418,14.78729567
S01013015,2.109888601,-1.478274309,-1.992652817,-2.218809212,22.12496249
S01013016,1.658615099,-0.701832455,-2.080196008,-2.076472987,18.73929777
S01013017,0.334684403,-0.232952068,-2.021475599,-2.019612642,8.940681268
S01013018,1.811051002,-0.349431591,-1.947088721,-1.603258349,21.63539249
S01013019,1.041831305,-0.578026725,-1.862906679,-1.049552405,14.05262149
S01013020,0.380625191,0.27188609,-1.547838956,-0.908382701,13.85650748
S01013021,0.420633673,0.140165889,-1.602339091,-0.965751777,12.88608485
S01013022,0.395276178,0.31478304,-1.547838956,-0.938968615,14.33459636
S01013023,0.780162097,-0.029086967,-1.547838956,-0.6936823,15.10047559
S01013024,0.772550499,0.454890577,-1.424180549,-0.663741651,19.48827376
S01013025,1.202473313,-0.128245368,-1.473472606,-0.987963725,17.42166628
S01013026,0.366681736,0.746434065,-1.032195469,-1.044198897,19.90418516
S01013027,0.152464505,0.915583153,-1.043638701,-1.046801999,21.16205557
S01013028,1.325151266,-0.205378923,-0.862923283,-1.19849845,18.55628339
S01013029,0.698562702,1.171247272,-0.773531132,-1.047237701,30.54005142
S01013030,0.561253474,1.169601695,-0.78056497,-1.02759596,29.40182675
S01013031,0.751985998,0.936246731,-0.78056497,-1.038189395,26.6347627
S01013032,0.943495534,0.978433677,-0.78056497,-1.060946033,28.9316857
S01013033,0.907269952,-0.953051075,-1.059350952,-0.981664982,12.96738437
S01013034,0.677297638,-0.911212327,-1.007630381,-0.919660125,11.33649685
S01013035,0.582529745,-0.43391773,-1.007630381,-0.855236709,11.76676941
S01013036,0.502076456,-0.44089351,-0.933873134,-0.855236709,11.17722809
S01013037,0.230732029,1.015002772,-0.879760146,0.016361108,26.86419296
S01013038,0.158989958,1.032817204,-0.836170136,0.091958208,27.25665487
S01013039,0.20314829,0.654425301,-0.817022561,0.217599151,21.84557531
S01013040,-0.291683995,0.94822758,-0.817022561,0.766247415,28.09054225
S01013041,-0.373958041,0.737942748,-0.836170136,1.330586959,29.44352809
S01013042,0.516436828,0.932475742,-1.116690808,-0.213303084,26.1510466
S01013043,0.34204909,0.798674068,-1.110219984,-0.226046716,22.38371002
S01013044,0.234922828,0.708565731,-1.110219984,-0.083028003,20.81788751
S01013045,-0.461208613,0.666792,-0.879760146,0.177164268,18.21838051
S01013046,-0.472044361,0.644001367,-0.879760146,0.564849839,20.5895558
S01013047,0.811233283,0.500851041,-0.870225789,-0.644756525,20.99140302
S01013048,0.497525813,0.67150424,-0.890291435,-0.365398222,21.39467939
S01013049,0.462079417,0.31003817,-1.010980453,-0.263375202,16.98819681
S01013050,-0.008485106,0.214446153,-1.010980453,0.224109104,15.26182136
S01013051,-0.230693982,0.665646657,-1.061610968,0.600135094,21.85939627
S01013052,0.081473899,0.601142796,-1.114451126,0.213424544,19.83098411
S01013053,-0.938538613,0.299595764,-1.010980453,1.419319086,23.23220591
S01013054,0.064540297,0.200969823,-1.359657513,0.121456126,14.61621862
S01013055,-0.253732162,0.15773296,-1.118955655,0.531252733,15.55522127
S01013056,0.09104102,0.286091554,-1.269274207,0.068756856,15.31815719
S01013057,0.090840608,0.012759669,-1.23985969,0.081207276,13.17657269
S01013058,0.539823313,0.172420101,-1.357059037,-0.387694489,15.56342964
S01013059,-0.015044091,0.415954153,-1.257757597,0.129038312,16.34059934
S01013060,-0.873171478,0.431770523,-1.053988617,0.43775978,15.70883489
S01013061,0.387971101,0.212844912,-1.307128256,-0.2877519,15.12994293
S01013062,-0.315134857,-0.027956894,-1.185846276,0.278064282,12.06448906
S01013063,-0.408249797,-0.079913344,-1.081735781,0.351408756,11.9710369
S01013064,0.479197428,0.798974228,-0.941431811,-0.415560419,22.98893292
S01013065,0.313570889,0.567719681,-0.873750428,-0.341321593,18.60524
S01013066,0.390762588,0.59214796,-0.830017135,-0.064071006,20.80046422
S01013067,-1.493724151,1.112058834,-1.002250706,3.017038081,44.35956454
S01013068,-0.262883596,-0.10856154,-1.164438204,1.370089344,21.33610146
S01013069,-1.606511624,0.495241746,-1.122002433,2.97678995,34.03032462
S01013070,-0.467925098,-0.74799624,-1.122002433,1.362835983,18.21940615
S01013071,-0.623313198,-0.25744359,-1.122002433,1.423490551,19.96214835
S01013072,0.468164521,-0.255995315,-1.075468216,0.626541872,18.43261249
S01013073,0.461275189,-0.911705443,-1.208939714,0.130317194,12.93076727
S01013074,0.167645871,-0.58376231,-1.118630133,0.616926977,14.86520778
S01013075,-0.232026629,-1.772223094,-1.163563671,0.651374277,11.70909145
S01013076,0.124996236,-1.21336965,-1.103001559,-0.058674927,9.192796215
S01013077,0.143806646,-0.774716258,-1.089591678,-0.312913722,8.749346053
S01013078,0.380033121,-0.058840164,-1.089591678,-0.528439152,12.44842938
S01013079,0.613965431,-1.488855636,-1.181165902,-0.610242931,10.79158993
S01013080,0.743829112,-0.38248895,-1.145101938,-0.518056331,13.80515656
S01013081,0.754804678,-0.18585816,-1.103001559,-0.507450066,14.81388852
S01013082,0.889714932,-0.080559628,-1.141471094,-0.64562273,16.11702941
S01013083,0.801277563,-1.013886083,-1.155888297,-0.890267931,12.09173219
S01013084,0.374952362,-0.674261356,-1.262579642,-0.615411303,9.611296901
S01013085,0.056809026,-1.29669703,-1.262579642,-0.533058337,6.759288353
S01013086,-0.501366433,-0.785782075,-1.248869125,-0.405140704,5.106902816
S01013087,0.664475692,-0.842030916,-1.228866262,-0.81983689,11.26892171
S01013088,0.473072529,-0.984809312,-1.476383744,-0.839865072,9.248733663
S01013089,0.567466093,-0.782569496,-1.248869125,-0.883088042,10.44334683
S01013090,0.063569413,-0.508397225,-0.847188664,-0.022334292,10.50705485
S01013091,-0.580935303,0.295590113,-0.829354013,1.131279091,21.22809527
S01013092,0.303293408,-1.265832874,-0.785819608,-0.397076212,9.508924806
S01013093,1.289549795,-1.178272084,-1.199323732,-1.089565118,15.60027361
S01013094,0.488129307,-0.682770812,-1.561290063,-1.099389518,9.433133443
S01013095,0.704844927,-0.583896762,-1.482687687,-1.183035708,11.42173008
S01013096,0.707933166,-0.419660446,-1.395229525,-1.1849465,12.01478758
S01013097,1.330440821,-1.235775678,-1.712410125,-1.493576054,15.18397212
S01013098,1.021776592,-1.32333488,-1.484121092,-1.344424421,12.76158399
S01013099,-0.037852256,-1.674542504,-1.544276264,-0.839719897,5.212628477
